Date,CNSI,CNSI_Z,Fiedler
2017-10-11,1.1788229451296754e-06,-1.0572400665961974,6.586590755116126
2017-10-12,1.4057261456113187e-06,-1.0093518647936612,6.520598461444541
2017-10-13,9.446033212627995e-06,0.4852581899879833,6.4378252432174525
2017-10-16,4.886297829598864e-06,-0.36645586575121264,6.434169356308262
2017-10-17,2.398277274556174e-06,-0.8289305219201114,6.364715603073845
2017-10-18,3.985501117588733e-06,-0.5272451775280778,6.392958245763478
2017-10-19,5.013544286582821e-06,-0.33482860517932156,6.4342134692824375
2017-10-20,2.5817576900794775e-05,3.458101081500045,6.0200173010611
2017-10-23,1.0975197665716315e-05,0.7406625968951728,5.773736240534481
2017-10-24,5.227579508865134e-06,-0.3093556669823635,6.038333740487822
2017-10-25,4.917835936938432e-06,-0.3611249897733708,6.06749905603934
2017-10-26,2.0409631071751256e-05,2.4361491226000633,6.243199831222814
2017-10-27,1.9120901424254213e-05,2.1758866574065605,6.221309842606256
2017-10-30,2.2942180489093502e-06,-0.8333193303069036,6.407910838135
2017-10-31,1.9025299584556752e-06,-0.8965321352387311,6.274096436446518
2017-11-01,8.957083464200272e-06,0.3768099604689571,6.413882042567382
2017-11-02,3.867170235341719e-06,-0.5381317242784732,6.376071984556478
2017-11-03,2.3261638968838747e-05,2.912100507768396,6.359825271688043
2017-11-06,5.61363663090346e-06,-0.2256179706035647,5.877220502848123
2017-11-07,1.7215284948832912e-06,-0.9149089625971512,5.801495725018509
2017-11-08,2.5203504446495225e-06,-0.7694581226903688,5.872280613463909
2017-11-09,6.94536444118959e-06,0.01478233540035913,5.788574872951499
2017-11-10,3.0363372911328325e-06,-0.6766519168977556,5.681922262098169
2017-11-13,1.741394226846665e-06,-0.9041094580959007,5.638174906371868
2017-11-14,2.1699108853815847e-06,-0.8224386083287353,5.626677380866604
2017-11-15,7.210680655871797e-06,0.06794565383749078,5.620643471014179
2017-11-17,4.501366695930514e-06,-0.4130721824869064,5.594936012622487
2017-11-20,1.5134760002324062e-05,1.462766760881841,5.680126615830021
2017-11-21,3.480650624172823e-06,-0.5913357999329231,5.699970677173958
2017-11-22,4.663433996226185e-06,-0.3758694872079313,5.526409912398668
2017-11-23,3.1112908892271455e-06,-0.6533400704892853,5.4554525700013965
2017-11-24,2.568090063471903e-06,-0.7449335107579406,5.563607913843651
2017-11-27,3.4547949413896573e-06,-0.5799046922413581,5.550032149164359
2017-11-28,6.105781433680081e-06,-0.1065982432122896,5.548167469039097
2017-11-29,6.547771623109141e-06,-0.0276397443753167,5.556114617313916
2017-11-30,3.4473383376292003e-06,-0.5821466499605801,5.394770650633013
2017-12-01,1.418371397069257e-05,1.349113760015842,4.851805348944862
2017-12-04,1.7928845250066108e-05,1.9978517372524756,4.637760303098193
2017-12-05,4.33728294718091e-06,-0.43297877587509714,4.581158947689034
2017-12-06,8.746049936005975e-06,0.35264708753734136,4.56912475733526
2017-12-07,4.828640501767636e-06,-0.350386725525196,4.447864365573281
2017-12-08,1.5768529138254706e-05,1.6262394169752283,4.516808435096939
2017-12-11,9.127427878504449e-06,0.4292830996983052,3.825417661250164
2017-12-12,1.5500027203790057e-05,1.5662449085871366,3.5276012161625374
2017-12-13,9.884718342432921e-06,0.5619177293749038,3.5191892797215685
2017-12-14,6.238731191397795e-06,-0.09894434571542025,3.515918386071033
2017-12-15,6.243096793893446e-06,-0.09941698276688148,3.735302513847355
2017-12-18,8.39623041515959e-06,0.2854117792236459,3.741309829192259
2017-12-19,3.5935059090036784e-06,-0.5876864515064584,3.705181045280323
2017-12-20,4.0317563630106755e-06,-0.506902091451684,3.9035562560883097
2017-12-21,6.818630928437196e-06,4.2253256166643524e-05,3.871571982899373
2017-12-22,5.455315233745443e-06,-0.24676453329235884,3.818406312266063
2017-12-25,3.7864505762883643e-06,-0.5508727052595457,3.786889815155512
2017-12-26,2.4507556439667355e-07,-1.1886614848703525,3.722818859972956
2017-12-27,1.1493764905972417e-06,-1.0255228556007838,3.7276822938352785
2017-12-28,4.519859527695201e-06,-0.4129659153642124,3.460836863664561
2017-12-29,1.6491295879241041e-06,-0.9260881680116927,3.5490330160531016
2018-01-01,4.198483411478522e-06,-0.45845410184121843,3.6071532970117106
2018-01-02,1.4295796366884759e-06,-0.9588105236606028,3.564855368341864
2018-01-03,2.1819012864337304e-06,-0.8189664365200545,3.5890575501460282
2018-01-04,4.447322553992081e-06,-0.4056101383803703,3.733377416346758
2018-01-05,4.352796007224459e-06,-0.4174619008681939,3.7569351860772997
2018-01-08,5.54391995124848e-06,-0.20356878324239688,3.7818231192383873
2018-01-09,3.260628676113896e-06,-0.6239394431018622,3.7744776781370613
2018-01-10,3.6824979774271503e-06,-0.5399552998994207,3.7442777195873562
2018-01-11,1.486593706819616e-05,1.5681493613998312,3.785759892236853
2018-01-12,4.848201984421471e-06,-0.3205929807439419,3.462479501601118
2018-01-15,1.9564581466043993e-05,2.4164270496872584,3.4920772424252524
2018-01-16,7.441485242815549e-07,-1.0860935520375556,3.9499359157079077
2018-01-17,2.4122712571037844e-06,-0.7737993987357655,4.750867895117104
2018-01-18,7.413609650953087e-06,0.1528889281463893,4.7511618555551856
2018-01-19,8.427279945922551e-07,-1.0672691406776376,4.326502251584573
2018-01-22,3.5443914646916357e-06,-0.5599288546904984,4.88212419731132
2018-01-23,5.298784407978217e-06,-0.23435561705527347,4.050196363648336
2018-01-24,3.094192440829755e-06,-0.6421116576959454,3.9469857474938546
2018-01-25,1.772564257131889e-05,2.078603221767488,3.8304032155636754
2018-01-26,4.342182369312706e-06,-0.4113069342294834,4.973067016556286
2018-01-29,8.247607424537236e-06,0.31660006871360435,4.9713671916050455
2018-01-30,1.075154400590122e-06,-1.0132585485557553,5.392192649059997
2018-01-31,2.1551649042582585e-06,-0.8083773373800485,5.562566737436847
2018-02-01,5.063708985074122e-06,-0.267078872276317,5.451468470954561
2018-02-02,5.667961560000392e-06,-0.15485290171446678,5.422797519426375
2018-02-05,9.793119816244473e-06,0.6055984988068842,5.504674648263715
2018-02-06,2.51183099616169e-05,3.357541794432341,6.477170116064686
2018-02-07,1.0434170687584308e-05,0.6872350226807462,5.479646295839276
2018-02-08,2.158327342361346e-05,2.662793252790192,5.385006869009636
2018-02-09,9.291905332050817e-06,0.4603409496276335,4.455426668517681
2018-02-12,8.77610684937697e-06,0.3640187983268779,4.495965013467906
2018-02-13,2.6300713027547075e-06,-0.7365256415516159,5.178026718016154
2018-02-14,4.4796488334546075e-06,-0.40757788885737434,5.1457688754156745
2018-02-15,8.710800223239018e-07,-1.0497492046860692,5.178615354088645
2018-02-16,1.6929156625235568e-06,-0.896178781810125,5.464840731316196
2018-02-19,2.3296464630394965e-06,-0.7798962385825198,5.522110664485725
2018-02-20,1.0149035117449913e-06,-1.0088964176971351,5.579228269506515
2018-02-21,5.997884340590101e-06,-0.1212366614291461,5.72885396761097
2018-02-22,3.083458000556519e-06,-0.6373824277192283,5.85134341713198
2018-02-23,3.8537859935247985e-06,-0.49677617307560445,5.830577049208753
2018-02-26,7.1939750816606524e-06,0.09452936199987191,5.795565067682473
2018-02-27,1.847403687068188e-06,-0.8573111962182822,5.909675754220741
2018-02-28,2.741743708838083e-06,-0.6966698695443515,5.930382938305357
2018-03-01,1.4205228033487497e-05,1.332581318139577,6.005231693672252
2018-03-02,3.258945360134729e-06,-0.6097111631590761,5.478833099385261
2018-03-05,7.849353967891235e-06,0.20172955218812091,5.277837716297392
2018-03-06,7.256845717996297e-06,0.09339105830564769,5.243714833763817
2018-03-07,2.0940267946588957e-06,-0.8228643025182429,5.264233978478119
2018-03-08,9.258752467003174e-06,0.4501692784893981,5.378830293466068
2018-03-09,4.7782250841753496e-06,-0.34522397813506445,5.146531168933592
2018-03-12,1.2600673854842365e-05,1.035984531696683,5.221643939138049
2018-03-13,3.575134614294448e-06,-0.5606367640695906,4.764334738038485
2018-03-14,9.088799577775196e-06,0.41731675562646403,4.773187613763894
2018-03-15,2.036088226971892e-06,-0.8406228788227235,4.784601423133939
2018-03-16,6.3429105380924636e-06,-0.07472869172326388,4.803314911266612
2018-03-19,6.188823919010065e-06,-0.1045067117005875,4.90110031155236
2018-03-20,2.647229783262684e-06,-0.7332774413228248,4.795670992408778
2018-03-21,4.607061235131437e-06,-0.38170033955834815,4.777671631452915
2018-03-22,6.019641416563516e-06,-0.1296018899564458,4.910125436640625
2018-03-23,1.809690662746791e-05,2.002442469373562,5.151980649388346
2018-03-26,2.3707534926560165e-06,-0.7830015124313124,4.69323696044944
2018-03-27,1.985428654765414e-05,2.279783292754168,4.7037272569680475
2018-03-28,3.2244148976272327e-06,-0.6391188052139257,4.116726427748068
2018-03-29,1.4643511157406724e-05,1.353693840292734,4.018585457960779
2018-03-30,2.6952407654893157e-06,-0.7389859602301779,4.617870379243772
2018-04-02,3.974382518310912e-07,-1.1387789935067731,4.793752143412427
2018-04-03,5.460640693934536e-06,-0.25347715066592513,4.858909539628643
2018-04-04,1.996933040593829e-05,2.2533941410797977,4.731848245168999
2018-04-05,8.05904366200021e-06,0.18518999868769487,4.603920694468512
2018-04-06,2.3204470326872594e-06,-0.8110223447893584,4.389955376621654
2018-04-09,1.8686804778225251e-06,-0.8851839581551495,4.483864425805224
2018-04-10,1.6535074243272473e-06,-0.9467308014961991,4.523857272434812
2018-04-11,1.562928727322452e-05,1.5891062296302638,4.430090878962408
2018-04-12,1.7757722425664777e-06,-0.9237223236870707,4.1990584059538065
2018-04-13,5.769447641046958e-06,-0.18982404811056175,4.159989113634698
2018-04-16,3.375787982062059e-06,-0.6334849181854991,4.174092185794606
2018-04-17,2.4938325143569106e-06,-0.7986337523983236,4.240199781802273
2018-04-18,3.5701214372144853e-06,-0.5926172122663569,4.380897985201267
2018-04-19,4.358954214977971e-06,-0.4419711863355367,4.235196208585217
2018-04-20,5.449297635580972e-06,-0.23905673944949415,3.982823234121147
2018-04-23,1.2625835420524604e-06,-1.025775194921302,3.9885823126645246
2018-04-24,2.0725291080376085e-06,-0.8697343410876563,3.7255484530322223
2018-04-25,2.4718089748864402e-06,-0.7883358111923942,3.9909097123764807
2018-04-26,2.0120563353612785e-06,-0.8699736957959315,3.9660357403122903
2018-04-27,4.869485574762704e-06,-0.32787493932778816,4.214859867077175
2018-04-30,7.653025487389982e-06,0.19586700955418715,4.322753533245432
2018-05-01,3.4860057467526557e-06,-0.5920435285954645,3.984159100342951
2018-05-02,4.92259302611492e-06,-0.3178669217961398,4.759259437466685
2018-05-03,2.4797070623899114e-06,-0.7785135998066625,5.107469792381217
2018-05-04,6.897086233266989e-06,0.05342428171750028,5.665179064034733
2018-05-07,6.726237130380807e-07,-1.117829753003658,5.895243388904209
2018-05-08,1.0106723938452083e-06,-1.0461155559009574,5.8654479178329915
2018-05-09,8.675521995241263e-06,0.3959973478705651,5.87390162378191
2018-05-10,2.0034031025331276e-05,2.4922467272192397,5.826035696489026
2018-05-11,5.556969937594613e-06,-0.2019439981395275,4.864547688736787
2018-05-14,2.8035963373527734e-06,-0.7116024910155605,4.924740611787174
2018-05-15,2.8548586441203946e-06,-0.6995201762097809,4.925549953890371
2018-05-16,3.987138439170572e-06,-0.49092640293881096,4.959741083793073
2018-05-17,6.002281115568533e-06,-0.11974766562406046,4.948132521416065
2018-05-18,2.1221738802627724e-06,-0.8357942773086812,4.8719347744539405
2018-05-21,4.019599018302214e-06,-0.48312496438550784,4.811080965417228
2018-05-22,1.1572266726582754e-05,0.9161717588466496,4.812475940374121
2018-05-23,3.544061560692824e-06,-0.5750734232406021,4.72458890380609
2018-05-24,1.3975312618402122e-05,1.354006275872879,4.622545158970853
2018-05-25,5.148757090097251e-06,-0.2818515644252253,4.809786372141826
2018-05-28,4.968732131269248e-06,-0.313576575989922,4.621997667544017
2018-05-29,6.86867833968805e-06,0.038434715400486597,4.675086828632315
2018-05-30,3.769765802853683e-05,5.390915865997306,4.6198580437087475
2018-05-31,4.0828844316925764e-05,5.69884709070587,3.2856650910738736
2018-06-01,3.1050033949904646e-06,-0.6248865843982321,2.798079230781603
2018-06-04,1.2874177340124448e-05,1.021041397294709,2.7508656844959916
2018-06-05,1.9175396742501e-05,2.0561208664388606,3.0215658392759477
2018-06-06,5.0483259772850165e-06,-0.3021414273984269,2.6856117066724714
2018-06-07,6.569539915298001e-06,-0.04491500320338315,2.750202625876006
2018-06-08,1.0293565080966873e-05,0.5732018800917907,2.6598220266055153
2018-06-11,2.414313432319251e-06,-0.7444142156289424,2.6902517444678775
2018-06-12,1.2222761574541112e-05,0.8908192869258306,2.7509815132100766
2018-06-13,2.0721936845704125e-06,-0.8011041458190955,2.7233466975911114
2018-06-14,1.4670005157351953e-06,-0.898237564809957,2.612916364542092
2018-06-15,2.5136154032974433e-05,2.9766099656865963,2.3005193079492403
2018-06-18,5.790504986211176e-06,-0.19068663024939778,2.7659174264256263
2018-06-19,7.1954901624341066e-06,0.048433088549593634,2.702580921233806
2018-06-20,6.660815241567473e-06,-0.037417964977262255,3.3603916159731186
2018-06-21,2.0887290121045825e-06,-0.7934226287296422,3.331204787300699
2018-06-22,3.9833596025135455e-06,-0.4805704437490558,2.3628670392345192
2018-06-25,5.392015939810197e-06,-0.24838399376490702,2.4420693794460977
2018-06-26,5.17077586062819e-06,-0.2834407848908245,2.4348716404264446
2018-06-27,1.0896934536849138e-06,-0.9579400611671672,2.571526682428404
2018-06-28,6.0787677828056685e-06,-0.1326157119292388,3.0697799923342757
2018-06-29,5.445138361034859e-06,-0.23232266349392725,3.1918640944200587
2018-07-02,1.5773389563886293e-05,1.4732049067216546,3.1378884415718673
2018-07-03,4.18726494690941e-06,-0.4362557443586561,2.7728587555049327
2018-07-04,7.622894046497017e-06,0.13584269436602736,2.6575692085599236
2018-07-05,3.0872847396189324e-06,-0.6175964291305784,3.260037880137554
2018-07-06,3.782894244496971e-06,-0.4987133340074013,3.189233305181232
2018-07-09,2.8593206136884718e-06,-0.6462685740915114,3.135554337816769
2018-07-10,6.38106046259325e-06,-0.061828317055844295,3.203197156206971
2018-07-11,4.876814481043689e-06,-0.3094126049643265,2.9121234883859524
2018-07-12,4.890585481665556e-06,-0.30571412752239024,2.8787165029428063
2018-07-13,1.2916938265911546e-05,1.0262137475653794,3.3162225539931827
2018-07-16,1.6576173811664831e-06,-0.8479975380612598,3.2862825125072774
2018-07-17,3.7311821592796574e-06,-0.500987457785035,3.151169022597201
2018-07-18,2.633908277191872e-06,-0.6805750228368671,2.722858929584746
2018-07-19,2.382563403077664e-06,-0.7176672746483955,2.965658820812336
2018-07-20,1.3697581041706371e-05,1.15421692354123,2.7962291385913423
2018-07-23,2.465668239094593e-06,-0.7027257565292571,2.6180281557464977
2018-07-24,1.0850720048454944e-06,-0.9289562246076574,3.702863888046028
2018-07-25,2.1075697146530438e-06,-0.7552211503536156,3.7551127285665498
2018-07-26,2.6394421436064453e-06,-0.6688813780897652,3.558123944976769
2018-07-27,4.916443293588045e-06,-0.29310501177587894,3.7638192848105403
2018-07-30,1.3494047819067844e-06,-0.878771786946374,3.5459639992957044
2018-07-31,5.4235691485110314e-06,-0.20521937144909316,3.5673560589687767
2018-08-01,5.235065260730607e-06,-0.230799302130862,3.527885667677068
2018-08-02,1.624144163635375e-06,-0.8282507867930432,3.560573880684177
2018-08-03,6.645639267386077e-06,0.0016249296304843423,3.745016366154685
2018-08-06,4.577696223811183e-06,-0.3389101875360096,3.4871320467342954
2018-08-07,1.210090558446404e-06,-0.8901791179454867,3.45680583260724
2018-08-08,4.930419204582603e-06,-0.26887794691260253,3.380468757180422
2018-08-09,8.738676672384375e-06,0.3615815287188165,3.1000436111352356
2018-08-10,1.0626358595851816e-05,0.6691649404910653,3.0717433284456575
2018-08-13,2.9362107647031643e-05,3.6664927128784073,3.031635485854042
2018-08-14,1.014764557127193e-06,-0.9151687443835678,2.6771541332698128
2018-08-15,6.831291111049516e-06,0.02225951161850574,2.737278039552084
2018-08-16,1.5962426839659975e-05,1.4916415527394804,2.7797804345624657
2018-08-17,8.499424278489167e-06,0.2883852400477648,2.9294347359832655
2018-08-20,1.7732667190200132e-06,-0.7904154225323458,2.882472938697957
2018-08-21,1.4152873511642462e-06,-0.8461205979451543,3.0165857443181654
2018-08-22,9.915749235346708e-06,0.5197564827475675,3.2064912586612966
2018-08-23,5.708342637947031e-06,-0.15534659648087626,3.9417389847019706
2018-08-24,3.566454254335317e-06,-0.5007171741223047,4.447298949803317
2018-08-27,1.029537557343437e-05,0.5820643685269816,4.7958046196803235
2018-08-28,8.340615801503023e-07,-0.9332442871400772,4.805906272429425
2018-08-29,2.184566020298749e-06,-0.7170155973104526,5.039501398899345
2018-08-30,1.3351245748847216e-05,1.072703681657793,5.024843668347401
2018-08-31,1.4139607176770436e-05,1.1987443730065495,4.872584071975917
2018-09-03,3.4635811193421585e-06,-0.5095477559443264,4.553458446023395
2018-09-04,4.491653364881912e-06,-0.3446570596650802,4.559873177672669
2018-09-05,3.427636142524396e-06,-0.5114051562843097,4.707028459152019
2018-09-06,3.2423540980459907e-06,-0.5356658426589527,4.784856915176832
2018-09-07,1.2239732799596542e-05,0.9243521640333086,4.7268693589734365
2018-09-10,9.637762512932645e-06,0.49735672983986395,4.518786314835927
2018-09-11,8.613171164209878e-06,0.3336469662791705,4.608534292959565
2018-09-12,7.882341277598956e-06,0.22190677071387155,4.6076162448777565
2018-09-13,3.4889979760888388e-06,-0.49775536110633756,4.539530160921913
2018-09-14,1.119218510894526e-05,0.7626820999307689,4.672812951738532
2018-09-17,5.676746996925468e-06,-0.13916749592702662,4.175078058516888
2018-09-18,9.486451582851896e-06,0.4815896470961568,4.108718161731918
2018-09-19,1.418712221863634e-05,1.2405487123694774,4.235441018483884
2018-09-20,6.867127667062274e-06,0.04165646416588546,3.8387896081982027
2018-09-21,1.1724339868667958e-05,0.8298155058101641,3.910065915347791
2018-09-24,9.621105125095959e-06,0.48201307767710305,3.685435591292398
2018-09-25,4.271170807812461e-06,-0.3946717002894108,4.0317907451210235
2018-09-26,1.9789501235536254e-06,-0.7669891276548386,4.058618246742551
2018-09-27,4.370028443290338e-06,-0.376627349117091,3.830207464160228
2018-09-28,5.409320536794319e-06,-0.2090222334702665,3.8415516632766185
2018-10-01,1.9943628558786968e-05,2.14120162979217,4.1412614080028085
2018-10-02,2.346800626526345e-06,-0.7179113195281701,4.041697442867976
2018-10-03,6.874084301840111e-06,0.01945291226254762,4.09457137085639
2018-10-04,4.347887152041441e-06,-0.3908233527391542,3.987382184332188
2018-10-05,7.719361135980785e-06,0.15390828710344467,3.9525557220403673
2018-10-08,7.219266506356902e-06,0.07048308348286814,3.947639295321726
2018-10-09,5.671518224420155e-06,-0.18188084085067077,3.9254308160927205
2018-10-10,3.0038372144872397e-06,-0.6128180693023494,3.853462464509742
2018-10-11,2.2588648303456547e-05,2.5951236855068274,3.6008440619146755
2018-10-12,1.969143207662406e-05,2.0928709866746353,3.4717370345159373
2018-10-15,7.416882637387833e-06,0.09827720225672008,3.613376551966753
2018-10-16,3.1313682872243016e-06,-0.5919276809757699,2.9201837574709417
2018-10-17,9.090313727246246e-06,0.3943333658104456,2.92678647557411
2018-10-18,3.1420016094050833e-06,-0.589114653144292,2.8860582442516196
2018-10-19,1.5170414319628206e-05,1.386432906422917,2.8759038207793877
2018-10-22,1.2751440285738236e-05,0.983570562959729,2.660669347117444
2018-10-23,3.7617373169782144e-06,-0.4956762319457167,2.5044062337288273
2018-10-24,3.3683785208875993e-06,-0.5553130686423077,2.625817831482577
2018-10-25,2.1106395314289337e-05,2.3685099533566683,2.620288800307817
2018-10-26,4.294316397707642e-06,-0.4085137853900766,2.390373598271391
2018-10-29,4.771612097896169e-06,-0.3313810125289453,2.431502906821176
2018-10-30,1.1576776197449445e-06,-0.923585139865221,2.4577217089364716
2018-10-31,1.4822989967904734e-05,1.3208244365484996,2.514361444778384
2018-11-01,6.0809333890049005e-06,-0.12128661315323622,2.5324832755687545
2018-11-02,3.532926278857309e-05,4.490998266002681,2.5759669535549765
2018-11-05,1.8581789937713836e-06,-0.8010691302128916,2.4541120140144326
2018-11-06,1.5998941316272666e-06,-0.8391308884645571,2.7517309740348592
2018-11-07,7.406187909683146e-06,0.08257383360121484,2.742805406334655
2018-11-08,3.4555559768317008e-06,-0.5431574304054487,2.534029444320347
2018-11-09,1.579517592431699e-06,-0.8373982560940911,2.58464262131476
2018-11-12,1.1322843684012106e-05,0.6987340142325345,2.7231001570603244
2018-11-13,1.4522476531042329e-05,1.1950041762604438,2.498422745489589
2018-11-14,1.8521587661509262e-05,1.8060834319916597,2.1681427213163587
2018-11-15,5.077073898822225e-06,-0.3030067445529537,2.2113743993520436
2018-11-16,2.3176682489753422e-05,2.4948814504839008,2.2450731051313904
2018-11-19,2.82196443624477e-06,-0.6583009053175074,1.9840356520056832
2018-11-20,9.366487313800049e-06,0.3591979731887605,2.3495355268275295
2018-11-21,1.5779297371084692e-05,1.3587926041665601,2.328523605083094
2018-11-22,1.6351813081508256e-05,1.434997754955578,2.3737824165309442
2018-11-23,4.951309220894127e-06,-0.32934296243951366,2.4496699735059795
2018-11-26,6.019737155529259e-06,-0.16454942868982766,2.7468942168061607
2018-11-27,4.0723332542536284e-06,-0.4606487926213977,2.6662375292731797
2018-11-28,2.559984160957827e-06,-0.6912246909271338,2.618665089793428
2018-11-29,6.564012919832817e-06,-0.06384681693727402,2.5293809605616286
2018-11-30,3.0102717131316124e-06,-0.6134430231771151,2.608031352099877
2018-12-03,7.77720954273547e-06,0.12855718920732115,2.692559769032423
2018-12-04,3.527788158407047e-06,-0.5317648309062829,2.5658254797950413
2018-12-05,1.5844700278806167e-05,1.377120780891577,2.6039073724474697
2018-12-06,1.4078166142952526e-05,1.0944804604587486,2.6116660466108637
2018-12-07,9.01057957368784e-06,0.30649084652101455,2.4772807466496833
2018-12-10,1.234328434257333e-05,0.8183783713880813,2.859187490406652
2018-12-11,1.0423445656725948e-05,0.5180444801629924,2.8850123983115896
2018-12-12,4.287831427383864e-06,-0.4313338497370213,2.913569792829673
2018-12-13,8.87024433742017e-06,0.2728149588937043,3.1635813559701322
2018-12-14,2.956903710100533e-06,-0.6455371782728946,3.2035194717315747
2018-12-17,8.263660689980554e-06,0.17556864485184207,3.36879712088024
2018-12-18,5.492483602674116e-06,-0.2572095655977334,3.2365832231958422
2018-12-19,8.421900794419595e-06,0.1954833576240426,3.257172544668129
2018-12-20,1.2484245027369743e-05,0.820367935877932,3.3021163088437486
2018-12-21,1.762217014187482e-05,1.6034034777954072,3.2413115784298077
2018-12-24,1.1278445860078881e-05,0.6164638372210218,3.398593681547735
2018-12-25,6.1122918617534035e-06,-0.18450591548192036,3.2275017138495885
2018-12-26,1.149255614926972e-06,-0.9488779852350996,3.3374047946160337
2018-12-27,1.4621042005616968e-05,1.1251441352595326,3.4705838938713147
2018-12-28,1.604659738223863e-05,1.3336787103856633,3.2999983392721406
2018-12-31,2.580902207943507e-06,-0.7322574568347757,3.3205809094936702
2019-01-01,7.811621508995862e-05,8.956833858349013,3.3921424978667964
2019-01-02,6.735998759694585e-05,6.85063830988302,3.872084216789334
2019-01-03,0.0001356081558331563,10.750227401565127,3.8554789391778117
2019-01-04,6.222020252768893e-05,4.357546031519769,2.1424185728161955
2019-01-07,0.00011322898762884154,7.464650234665614,1.9755143593741988
2019-01-08,2.984015554211677e-05,1.4785407848861585,2.0491286404258595
2019-01-09,4.8023802978533086e-06,-0.3084441922769618,2.089095630216085
2019-01-10,3.0056906620863212e-06,-0.43591442931811114,2.0340384436554455
2019-01-11,6.218592871703804e-06,-0.20762268923693736,2.0369444630190183
2019-01-14,1.2096607499445853e-05,0.21361798607738272,2.031073094327438
2019-01-15,1.264778276788318e-06,-0.558853437648657,2.0550482373406864
2019-01-16,9.776610326158543e-06,0.04835348549043997,2.134193259297064
2019-01-17,5.386638608256607e-06,-0.26639569381980865,2.147198019002013
2019-01-18,6.2239735860605245e-06,-0.20782741934266324,2.032717702011922
2019-01-21,6.202886934462122e-06,-0.20967416394841545,2.043086543971706
2019-01-22,1.3116685957625221e-06,-0.557684663592091,1.9330696632227269
2019-01-23,1.121488822780842e-05,0.14923299706506157,1.9531209509784229
2019-01-24,1.8360068565867055e-05,0.6626148514692031,1.9151534392964589
2019-01-25,6.928414726419766e-06,-0.15426571155324545,1.9348969291916187
2019-01-28,2.9365107127448606e-05,1.4449667263855142,2.133978829923947
2019-01-29,3.080612329780763e-06,-0.42872494395154453,2.0415601205274356
2019-01-30,2.64097559478648e-06,-0.4581563783959173,2.03830476388046
2019-01-31,1.7838307601484825e-05,0.620921222066205,1.9877541854450416
2019-02-01,1.509995479253632e-06,-0.5418708115934374,1.8769306772684593
2019-02-04,1.1970147028593018e-05,0.20040607367399674,1.8637240573204006
2019-02-05,2.2705681792487285e-06,-0.491321931783048,1.7821075150480579
2019-02-06,4.3220862567722135e-06,-0.34569360026025314,1.7937874007913692
2019-02-07,4.839684230884395e-05,2.743790311336533,1.857496671931804
2019-02-08,1.2785901461446055e-05,0.23907021169887918,1.7991743491922283
2019-02-11,3.233967053634648e-06,-0.43231176395056076,1.7467293936135095
2019-02-12,2.124189689612401e-06,-0.5097176293444672,1.6760148164053903
2019-02-13,1.877939065846962e-05,0.6568482811725259,1.6601170645396253
2019-02-14,1.3629554170402105e-05,0.29210613832610294,1.7080520526224967
2019-02-15,7.758944085777432e-06,-0.12168735743896295,1.7889501520241426
2019-02-18,1.181487701701429e-05,0.164008924059764,1.8140544555601
2019-02-19,2.031139284179232e-06,-0.5231605861869244,1.8332243022254218
2019-02-20,1.1921023103229497e-05,0.17064207107540955,1.8309372924664005
2019-02-21,3.1811056611275907e-06,-0.4421880939951636,1.8468306803770833
2019-02-22,1.213602623231065e-05,0.1841095029407845,1.933919133968246
2019-02-25,1.801214459033761e-05,0.5941923557824037,1.9117432654252664
2019-02-26,1.1568608516506483e-05,0.13982684056497727,1.8342462625405132
2019-02-27,3.265877856440762e-06,-0.44060978605465895,1.859376594964161
2019-02-28,7.818460116879109e-06,-0.1221609911037578,1.8033083523002245
2019-03-01,8.46083018987245e-06,-0.07686518221683036,1.8058784366800738
2019-03-04,9.188148267390421e-06,-0.02778783570707969,1.6913281759568957
2019-03-05,1.985370679900133e-05,0.7173373859720432,1.6596097422788159
2019-03-06,3.4188799127878147e-06,-0.4357196302080847,1.6646772921106743
2019-03-07,1.3272587758653526e-05,0.25308932492373615,1.6659833900116585
2019-03-08,3.677914445164961e-05,1.8817540357946292,1.6675621637501887
2019-03-11,1.178175990607712e-05,0.13690253659612944,1.6116878994752963
2019-03-12,5.804341190230532e-05,3.281567324364742,1.6782421390901416
2019-03-13,1.5140837564143356e-05,0.3491633779379523,1.7413400554037577
2019-03-14,2.4125978975135932e-05,0.9607103311834028,1.8010953762099056
2019-03-15,5.2488152579454245e-06,-0.32785219458241543,1.7406010002730863
2019-03-18,2.284477879146775e-06,-0.5266100984393909,1.7906726146523169
2019-03-19,3.141426806783475e-06,-0.468299007334261,1.8263481909292612
2019-03-20,2.1259820168035167e-06,-0.5381935415238083,1.8065478822227532
2019-03-21,1.2742130985007987e-05,0.18431562035618987,1.8113375569160992
2019-03-22,8.251603361272507e-06,-0.11909384642927619,1.6711086954016352
2019-03-25,9.90297926399587e-05,5.656641042827265,1.5785575916773094
2019-03-26,9.067029107941741e-06,-0.08397747456195108,1.7340845897359358
2019-03-27,3.0133728361665314e-05,1.2502438552231405,2.346970765587132
2019-03-28,0.00011441260460425082,6.0838396790142735,2.347583266727187
2019-03-29,3.934593504320481e-06,-0.40924191895018003,2.4692219908237436
2019-04-01,9.195586314136858e-06,-0.10175007956771463,3.080535021523538
2019-04-02,5.762196683683988e-06,-0.303699634035809,4.125573101350292
